Database,Accounting,Table,AccountChart,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,ParentAccountId,AccountLevel,IsAccountLeave,BalanceSide,ReverseBalance,PostingSide,AccountName,ShortAccountName,MultiValueName,AccountClassification,AccountCategories,AccountGroup,DirectPosting,IsVisible,IsMultiCurrency,JobProcessOption,RefAccountNumber,ReferencesNumber,CreatedOnUtc,UpdatedOnUtc,Id
848202010102202001,MMK,848,,9,TRUE,C,N,A,Call Deposits - Ayeyarwady Bank Ltd (MMK),Call Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102212101,MMK,848,,9,TRUE,C,N,A,Call Deposits - uab Bank Ltd (MMK),Call Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102222201,MMK,848,,9,TRUE,C,N,A,Call Deposits - Myanma Apex Bank Ltd (MMK),Call Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102232301,MMK,848,,9,TRUE,C,N,A,Call Deposits - Naypyitaw Development Bank Ltd. (MMK),Call Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102242401,MMK,848,,9,TRUE,C,N,A,Call Deposits - Myanmar Metro Bank Ltd. (MMK),Call Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102252501,MMK,848,,9,TRUE,C,N,A,"Call Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Call Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
848202010102262601,MMK,848,,9,TRUE,C,N,A,Call Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Call Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102272701,MMK,848,,9,TRUE,C,N,A,Call Deposits - Glory Farmer Development Bank Ltd (MMK),Call Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102282801,MMK,848,,9,TRUE,C,N,A,Call Deposits - Mineral Development Bank Ltd (MMK),Call Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102292901,MMK,848,,9,TRUE,C,N,A,Call Deposits - Myanma Tourism Bank Ltd (MMK),Call Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010102303001,MMK,848,,9,TRUE,C,N,A,Call Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Call Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010101,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Economic Bank (MMK),Saving Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010201,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Foreign Trade Bank (MMK),Saving Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010301,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Investment and Commercial Bank (MMK),Saving Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010401,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Agricultural Development Bank (MMK),Saving Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010501,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanmar Citizens Bank Ltd. (MMK),Saving Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010601,MMK,848,,9,TRUE,C,N,A,SavingDeposits - CB Bank PCL (MMK),SavingDeposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010701,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Yadanabon Bank Ltd (MMK),Saving Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010801,MMK,848,,9,TRUE,C,N,A,Saving Deposits - First Private Bank Ltd. (MMK),Saving Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201010901,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myawaddy Bank Ltd. (MMK),Saving Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011001,MMK,848,,9,TRUE,C,N,A,Saving Deposits -Yangon City Bank Ltd. (MMK),Saving Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011101,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Yoma Bank Ltd. (MMK),Saving Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011201,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanmar Oriental Bank Ltd. (MMK),Saving Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011301,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Tun Commercial Bank Ltd. (MMK),Saving Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011401,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Kanbawza Bank Ltd. (MMK),Saving Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011501,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Saving Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011601,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Global Treasure Bank Ltd (MMK),Saving Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011701,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Rural Development Bank Ltd (MMK),Saving Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011801,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Innwa Bank Ltd. (MMK),Saving Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201011901,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Asia Green Development Bank Ltd (MMK),Saving Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012001,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Ayeyarwady Bank Ltd (MMK),Saving Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012101,MMK,848,,9,TRUE,C,N,A,Saving Deposits - uab Bank Ltd (MMK),Saving Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012201,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Apex Bank Ltd (MMK),Saving Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012301,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Naypyitaw Development Bank Ltd. (MMK),Saving Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012401,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanmar Metro Bank Ltd. (MMK),Saving Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012501,MMK,848,,9,TRUE,C,N,A,"Saving Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Saving Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
848202010201012601,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Saving Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012701,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Glory Farmer Development Bank Ltd (MMK),Saving Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012801,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Mineral Development Bank Ltd (MMK),Saving Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201012901,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Myanma Tourism Bank Ltd (MMK),Saving Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010201013001,MMK,848,,9,TRUE,C,N,A,Saving Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Saving Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010101,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Economic Bank (MMK),Fixed Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010201,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Foreign Trade Bank (MMK),Fixed Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010301,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Investment and Commercial Bank (MMK),Fixed Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010401,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Agricultural Development Bank (MMK),Fixed Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010501,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanmar Citizens Bank Ltd. (MMK),Fixed Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010601,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - CB Bank PCL (MMK),Fixed Deposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010701,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Yadanabon Bank Ltd (MMK),Fixed Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010801,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - First Private Bank Ltd. (MMK),Fixed Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202010901,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myawaddy Bank Ltd. (MMK),Fixed Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011001,MMK,848,,9,TRUE,C,N,A,Fixed Deposits -Yangon City Bank Ltd. (MMK),Fixed Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011101,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Yoma Bank Ltd. (MMK),Fixed Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011201,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanmar Oriental Bank Ltd. (MMK),Fixed Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011301,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Tun Commercial Bank Ltd. (MMK),Fixed Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011401,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Kanbawza Bank Ltd. (MMK),Fixed Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011501,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Fixed Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011601,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Global Treasure Bank Ltd (MMK),Fixed Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011701,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Rural Development Bank Ltd (MMK),Fixed Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011801,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Innwa Bank Ltd. (MMK),Fixed Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202011901,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Asia Green Development Bank Ltd (MMK),Fixed Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012001,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Ayeyarwady Bank Ltd (MMK),Fixed Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012101,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - uab Bank Ltd (MMK),Fixed Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012201,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Apex Bank Ltd (MMK),Fixed Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012301,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Naypyitaw Development Bank Ltd. (MMK),Fixed Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012401,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanmar Metro Bank Ltd. (MMK),Fixed Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012501,MMK,848,,9,TRUE,C,N,A,"Fixed Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Fixed Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
848202010202012601,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Fixed Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012701,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Glory Farmer Development Bank Ltd (MMK),Fixed Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012801,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Mineral Development Bank Ltd (MMK),Fixed Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202012901,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Myanma Tourism Bank Ltd (MMK),Fixed Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
848202010202013001,MMK,848,,9,TRUE,C,N,A,Fixed Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Fixed Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020101010102,USD,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Corporate) (USD),Current A/C (Foreign Currency) (Corporate) (USD),,L,N,N,Y,N,N,N,,,,,0
848202020101010103,EUR,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Corporate) (EUR),Current A/C (Foreign Currency) (Corporate) (EUR),,L,N,N,Y,N,N,N,,,,,0
848202020101010104,SGD,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Corporate) (SGD),Current A/C (Foreign Currency) (Corporate) (SGD),,L,N,N,Y,N,N,N,,,,,0
848202020101010106,THB,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Corporate) (THB),Current A/C (Foreign Currency) (Corporate) (THB),,L,N,N,Y,N,N,N,,,,,0
848202020101020001,MMK,848,,9,TRUE,C,N,A,PLA of Customers (CA) (Corporate) (MMK),PLA of Customers (CA) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020101030002,USD,848,,9,TRUE,C,N,A,Trade Financing Current A/C (Corporate) (USD),Trade Financing Current A/C (Corporate) (USD),,L,N,N,Y,N,N,N,,,,,0
848202020102010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Call) (Corparate) (MMK),PLA of Customers (Call) (Corparate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020102010201,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Cash Call Deposit) (Corparate) (MMK),PLA of Customers (Shwe Cash Call Deposit) (Corparate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020102010301,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Premium Call Deposit) (Corparate) (MMK),PLA of Customers (Premium Call Deposit) (Corparate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020201010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (SA) (Corporate) (MMK),PLA of Customers (SA) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020201010201,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Bonus Saving Deposit Account) (Corporate) (MMK),PLA of Customers (Bonus Saving Deposit Account) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020201010301,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Premier Saving Deposit) (Corporate) (MMK),PLA of Customers (Premier Saving Deposit) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020202010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (SD) (Corpoate) (MMK),PLA of Customers (SD) (Corpoate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010101,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 1 Month (Corporate) (MMK),PLA of Customer (FD) 1 Month (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010201,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 3 Months (Corporate) (MMK),PLA of Customer (FD) 3 Months (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010301,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Seasonal Fixed Deposit) (Corporate) (MMK),PLA of Customer (Seasonal Fixed Deposit) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010401,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Fixed Deposit)(Day-100) (Corporate) (MMK),PLA of Customer (Fixed Deposit)(Day-100) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010501,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Advance Fixed Deposit Account) (Corporate) (MMK),PLA of Customer (Advance Fixed Deposit Account) (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010601,MMK,848,,9,TRUE,C,N,A,PLA of Customers Monsoon Fixed Deposit (120 Days) Cash (Corporate) (MMK),PLA of Customers Monsoon Fixed Deposit (120 Days) Cash (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010701,MMK,848,,9,TRUE,C,N,A,PLA of Customers Monsoon Fixed Deposit (120 Days) Transfer (Corporate) (MMK),PLA of Customers Monsoon Fixed Deposit (120 Days) Transfer (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010801,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Cash (Corporate) (MMK),PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Cash (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203010901,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (Corporate) (MMK),PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203011001,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 6 Months (Corporate) (MMK),PLA of Customer (FD) 6 Months (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203011101,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 9 Months (Corporate) (MMK),PLA of Customer (FD) 9 Months (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202020203011201,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 12 Months (Corporate) (MMK),PLA of Customer (FD) 12 Months (Corporate) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030101010102,USD,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Individual) (USD),Current A/C (Foreign Currency) (Individual) (USD),,L,N,N,Y,N,N,N,,,,,0
848202030101010103,EUR,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Individual) (EUR),Current A/C (Foreign Currency) (Individual) (EUR),,L,N,N,Y,N,N,N,,,,,0
848202030101010104,SGD,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Individual) (SGD),Current A/C (Foreign Currency) (Individual) (SGD),,L,N,N,Y,N,N,N,,,,,0
848202030101010106,THB,848,,9,TRUE,C,N,A,Current A/C (Foreign Currency) (Individual) (THB),Current A/C (Foreign Currency) (Individual) (THB),,L,N,N,Y,N,N,N,,,,,0
848202030101010201,MMK,848,,9,TRUE,C,N,A,PLA of Customers (CA) (Individual) (MMK),PLA of Customers (CA) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030101010302,USD,848,,9,TRUE,C,N,A,Trade Financing Current A/C (Individual) (USD),Trade Financing Current A/C (Individual) (USD),,L,N,N,Y,N,N,N,,,,,0
848202030102010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Call) (Individual) (MMK),PLA of Customers (Call) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030102010201,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Cash Call Deposit) (Individual) (MMK),PLA of Customers (Shwe Cash Call Deposit) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030102010301,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Premium Call Deposit) (Individual) (MMK),PLA of Customers (Premium Call Deposit) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030201010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (SA) (Individual) (MMK),PLA of Customers (SA) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030201010201,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Bonus Saving Deposit Account) (Individual) (MMK),PLA of Customers (Bonus Saving Deposit Account) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030201010301,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Premier Saving Deposit) (Individual) (MMK),PLA of Customers (Premier Saving Deposit) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030202010101,MMK,848,,9,TRUE,C,N,A,PLA of Customers (SD) (Individual) (MMK),PLA of Customers (SD) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010101,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 1 Month (Individual) (MMK),PLA of Customer (FD) 1 Month (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010201,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 3 Months (Individual) (MMK),PLA of Customer (FD) 3 Months (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010301,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Seasonal Fixed Deposit)(Individual) (MMK),PLA of Customer (Seasonal Fixed Deposit)(Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010401,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Fixed Deposit)(Day-100) (Individual) (MMK),PLA of Customer (Fixed Deposit)(Day-100) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010501,MMK,848,,9,TRUE,C,N,A,PLA of Customer (Advance Fixed Deposit Account) (Individual) (MMK),PLA of Customer (Advance Fixed Deposit Account) (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010601,MMK,848,,9,TRUE,C,N,A,PLA of Customers Monsoon Fixed Deposit (120 Days) Cash (Individual) (MMK),PLA of Customers Monsoon Fixed Deposit (120 Days) Cash (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010701,MMK,848,,9,TRUE,C,N,A,PLA of Customers Monsoon Fixed Deposit (120 Days) Transfer (Individual) (MMK),PLA of Customers Monsoon Fixed Deposit (120 Days) Transfer (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010801,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Cash (Individual) (MMK),PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Cash (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203010901,MMK,848,,9,TRUE,C,N,A,PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (Individual) (MMK),PLA of Customers (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203011001,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 6 Months (Individual) (MMK),PLA of Customer (FD) 6 Months (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203011101,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 9 Months (Individual) (MMK),PLA of Customer (FD) 9 Months (Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848202030203011201,MMK,848,,9,TRUE,C,N,A,PLA of Customer (FD) 12 Months(Individual) (MMK),PLA of Customer (FD) 12 Months(Individual) (MMK),,L,N,N,Y,N,N,N,,,,,0
848205010100000101,MMK,848,,9,TRUE,C,N,A,2% Provision for Loans and Advances (MMK),2% Provision for Loans and Advances (MMK),,L,N,N,Y,N,N,N,,,,,0
848205020100000101,MMK,848,,9,TRUE,C,N,A,Accumulated Depreciation on Building A/C (MMK),Accumulated Depreciation on Building A/C (MMK),,L,N,N,Y,N,N,N,,,,,0
848205020100000201,MMK,848,,9,TRUE,C,N,A,"Accumulated Depreciation on Off: Machine, Other Machine & Equipment A/C (MMK)","Accumulated Depreciation on Off: Machine, Other Machine & Equipment A/C (MMK)",,L,N,N,Y,N,N,N,,,,,0
848205020100000301,MMK,848,,9,TRUE,C,N,A,"Accumulated Depreciation on Furniture, Fixture & Fitting A/C (MMK)","Accumulated Depreciation on Furniture, Fixture & Fitting A/C (MMK)",,L,N,N,Y,N,N,N,,,,,0
848205020100000401,MMK,848,,9,TRUE,C,N,A,"Accumulated Depreciation on Electrical Equipment, Accessories & Computer A/C (MMK)","Accumulated Depreciation on Electrical Equipment, Accessories & Computer A/C (MMK)",,L,N,N,Y,N,N,N,,,,,0
848205020100000501,MMK,848,,9,TRUE,C,N,A,Accumulated Depreciation on Motor Cars & Motor Vehicles A/C (MMK),Accumulated Depreciation on Motor Cars & Motor Vehicles A/C (MMK),,L,N,N,Y,N,N,N,,,,,0
848205020100000601,MMK,848,,9,TRUE,C,N,A,Accumulated Depreciation on Other Fixed Assets A/C (MMK),Accumulated Depreciation on Other Fixed Assets A/C (MMK),,L,N,N,Y,N,N,N,,,,,0
848205030100000101,MMK,848,,9,TRUE,C,N,A,Provision for Depreciation of Right of Use Assets (MMK),Provision for Depreciation of Right of Use Assets (MMK),,L,N,N,Y,N,N,N,,,,,0
